SentId,Word,POS,Tag
NaN,likod,NNC,O
Sentence: 187,nginig,VBTR,O
NaN,lamig,NNC,O
NaN,sina,DTPP,O
NaN,bountong,FW,O
NaN,buk,FW,O
NaN,le,FW,O
Sentence: 188,simula,VBTS_CCP,O
NaN,iyak,VBAF,O
NaN,bountong,NNC_CCP,O
Sentence: 189,alala,VBTS,O
NaN,kaniya,PRSP_CCP,O
NaN,sumbrero,NNC,Objects
Sentence: 190,sumbrero,NNC,Objects
Sentence: 191,nang,RBW,O
NaN,dinig,VBW,O
NaN,hangin,NNC,Natural_Environment
NaN,iyak,NNC,O
NaN,bountong,NNC,O
NaN,hanap,VBOF,O
NaN,kaniya,PRSP_CCP,O
NaN,sumbrero,NNC,Objects
Sentence: 192,ihip,VBTR,O
NaN,nang,RBW,O
NaN,ihip,VBAF,O
NaN,hangin,NNC,Natural_Environment
Sentence: 193,dahang,RBD,O
NaN,uwi,VBAF,O
NaN,bahay,NNC,Urban_Environment
NaN,sina,DTPP,O
NaN,bountong,FW,O
NaN,buk,FW,O
NaN,le,FW,O
Sentence: 194,nang,RBW,O
NaN,uwi,VBW,O
NaN,bahay,NNC,Urban_Environment
NaN,kaniya,PRSP_CCP,O
NaN,natagpuan,VBTS,O
Sentence: 195,silang,PRP_CCP,Humans_Body
NaN,muli,RBW_CCP,O
NaN,laro,VBAF,O
NaN,dalawa,JJN_CCP,O
NaN,kalabaw,NNC,Animals
Sentence: 196,bountong,FW,O
NaN,buk,FW,O
NaN,le,FW,O
NaN,sumbrero,NNC,Objects
Sentence: 197,mangha,JJC,O
NaN,mangha,NNC_CCP,O
NaN,kayumanggi,JJD_CCP,O
NaN,sumbrero,NNC,Objects
NaN,haba,JJD_CCP,O
NaN,buntot,NNC,Humans_Body
NaN,sungay,NNC,Objects
NaN,lalaki,JJD_CCP,Humans_Body
NaN,mata,NNC,O
Sentence: 198,hilig,JJD,O
NaN,mangolekta,VBW,O
NaN,mga,DTCP,O
NaN,bagay,NNC,Objects
NaN,bishu,NNC,O
Sentence: 199,araw,RBW,Natural_Environment
NaN,araw,RBW,Natural_Environment
NaN,lakad,VBTR,O
NaN,siy,FW,O
NaN,buo,PRI_CCP,O
NaN,baryo,NNC,Urban_Environment
NaN,bubble,NNC,Objects
NaN,hill,FW,Natural_Environment
NaN,namumulot,VBTR,O
NaN,mga,DTCP,O
NaN,lta,NNC,O
NaN,bote,NNC,Objects
NaN,papel,NNC,Objects
Sentence: 200,hindi,RBF,O
NaN,itinatpon,VBTR,O
NaN,mga,DTCP,O
Sentence: 201,kyang,NNC_CCP,O
NaN,bishu,JJD,O
NaN,mga,DTCP,O
NaN,bgong,JJD_CCP,O
NaN,bagay,NNC,Objects
NaN,mga,DTCP,O
NaN,kolekta,VBTS,O
Sentence: 202,siy,FW,O
NaN,kotse,NNC,Transportation
NaN,kaniya,PRSP_CCP,O
NaN,laruang,NNC_CCP,Urban_Environment
NaN,elepante,NNC,Animals
NaN,isa,PRI_CCP,O
NaN,tatlong,JJN_CCP,O
NaN,mata,NNC_CCP,O
NaN,halimaw,NNC,Animals
NaN,isa,PRI_CCP,O
NaN,eroplano,NNC,Transportation
Sentence: 203,bishu,FW,O
NaN,lmang,FW,O
NaN,nangongolekta,VBTR,Humans_Body
NaN,baryo,NNC,Urban_Environment
NaN,bubble,FW,Objects
NaN,hill,FW,Natural_Environment
Sentence: 204,sil,FW,O
NaN,itinatpon,FW,O
NaN,mga,DTCP,O
NaN,basura,NNC,Objects
NaN,lambak,NNC,Natural_Environment
NaN,prickly,FW,O
NaN,rock,FW,O
Sentence: 205,puno,JJD_CCP,O
NaN,punô,NNC,O
NaN,basura,NNC,Objects
NaN,lambak,NNC,Natural_Environment
NaN,araw,NNC,Natural_Environment
NaN,laki,RBD,O
NaN,nang,RBD,O
NaN,laki,RBD,O
NaN,bunton,NNC,O
Sentence: 206,isa,PRI_CCP,O
NaN,araw,NNC,Natural_Environment
NaN,nagising,VBTS,O
NaN,anino,NNC_CCP,Humans_Body
NaN,litaw,VBAF,O
NaN,bubble,FW,Objects
NaN,hill,FW,Natural_Environment
Sentence: 207,bundok,NNC,Natural_Environment
NaN,basura,NNC,Objects
NaN,batid,VBS,O
NaN,bishu,RBW,O
NaN,nang,RBW,O
NaN,gawin,VBOF,O
Sentence: 208,balik,VBAF,O
NaN,kaniya,PRSP_CCP,O
NaN,burl,FW,O
NaN,mag,VBW,O
NaN,isip,NNC,O
Sentence: 209,simula,VBTS,O
NaN,gupit,VBAF,O
NaN,pilas,VBAF,O
NaN,pukpok,VBAF,O
NaN,dikit,VBAF,O
NaN,mga,DTCP,O
NaN,bagay,NNC,Objects
Sentence: 210,isa,PRI_CCP,O
NaN,bago,JJD_CCP,O
NaN,imbensiyon,NNC,Objects
NaN,likha,VBTS,O
Sentence: 211,isa,PRI_CCP,O
NaN,mkinng,FW,O
NaN,gawa,VBTR_CCP,O
NaN,mga,DTCP,O
NaN,bago,JJD_CCP,O
NaN,bagay,NNC,Objects
NaN,basura,NNC,Objects
Sentence: 212,lagay,VBAF,O
NaN,bishu,CCT,O
NaN,ano,PRQ_CCP,O
NaN,uri,NNC,O
NaN,basura,NNC,Objects
NaN,isa,PRI_CCP,O
NaN,dulo,JJD,O
NaN,mkin,NNC,O
NaN,mga,DTCP,O
NaN,bangs,FW,Humans_Body
NaN,istro,FW,Objects
NaN,mga,DTCP,O
NaN,tal,FW,O
NaN,mga,DTCP,O
NaN,lastiko,NNC,O
Sentence: 213,mkin,FW,O
NaN,bago,JJD_CCP,O
NaN,bagay,NNC,Objects
NaN,isa,PRI_CCP,O
NaN,lampaso,FW,O
NaN,isa,PRI_CCP,O
NaN,pogo,FW,O
NaN,stick,FW,Objects
NaN,mga,DTCP,O
NaN,kendi,NNC,Objects
NaN,tsokolate,NNC,Objects
NaN,buo,PRI_CCP,O
NaN,araw,NNC,Natural_Environment
NaN,nagpapsok,VBTR,O
NaN,bushi,CCT,O
NaN,basura,NNC,Objects
NaN,mkin,NNC,O
Sentence: 214,liit,VBAF,O
NaN,ba,RBI,O
NaN,bundok,NNC,Natural_Environment
NaN,basura,NNC,Objects
Sentence: 215,hindi,RBF,O
NaN,lalo,JJCC,O
NaN,ito,PRO_CCP,O
NaN,taas,VBAF,O
NaN,dati,JJD,O
Sentence: 216,bakit,PRQ,O
NaN,ganoon,VBTR,O
NaN,tanto,VBTS,O
NaN,napakaraming,JJCS_JJD_CCP,O
NaN,basura,NNC,Objects
NaN,itinatpon,VBOF,O
NaN,araw,RBW,Natural_Environment
NaN,araw,RBW,Natural_Environment
NaN,taumbayan,RBW,Humans_Body
NaN,lambak,NNC,Natural_Environment
NaN,kay,DTP,O
NaN,hindi,RBF,O
NaN,linis,VBTF,O
NaN,mag,VBW,O
NaN,isa,PRI,O
Sentence: 217,tulong,NNC,O
NaN,maganap,VBW,O
NaN,bago,NNC,O
Sentence: 218,kay,DTP,O
NaN,lakad,VBAF,O
NaN,siy,NNCA,O
NaN,kausap,VBOF,O
NaN,taumbayan,RBD,Humans_Body
NaN,kita,VBOF,O
NaN,kaniya,PRSP_CCP,O
NaN,mkin,NNC,O
Sentence: 219,habang,RBW,O
NaN,pabab,JJD,O
NaN,burl,FW,O
NaN,salubong,VBTS,O
NaN,ilang,PRQ_CCP,O
NaN,tong,NNC_CCP,O
NaN,magtatpon,VBTF,O
NaN,kanilng,PRSP_CCP,O
NaN,basura,NNC,Objects
NaN,lambak,NNC,Natural_Environment
Sentence: 220,hinto,VBAF,O
NaN,siy,FW,O
NaN,kausap,FW,O
NaN,sil,FW,O
Sentence: 221,huwag,RBF,O
NaN,po,RBS,O
NaN,kay,JJCC,O
NaN,magtpon,VBTF,O
NaN,basura,NNC,Objects
NaN,lambak,NNC,Natural_Environment
Sentence: 222,puno,JJD_CCP,O
NaN,pun,NNC,O
NaN,sagot,VBAF,O
Sentence: 223,caker,FW,O
NaN,panadero,NNC,Humans_Body
Sentence: 224,naman,RBI,O
NaN,itatpon,VBTF,O
NaN,ilalim,JJD,O
NaN,kama,NNC,Objects
NaN,palagay,NNC,O
NaN,itatpon,VBTF,O
NaN,lang,RBI,O
NaN,mga,DTCP,O
NaN,drawer,NNC,Objects
NaN,dagdag,NNC,O
Sentence: 225,redwood,FW,O
NaN,karpintero,NNC,Humans_Body
Sentence: 226,bang,RBM,O
NaN,lagay,VBOF,O
NaN,lang,RBI,O
NaN,ilalim,JJD,O
NaN,kama,NNC,Objects
NaN,mo,PRS,O
NaN,loob,JJD,O
NaN,kabinet,NNC,Objects
NaN,mo,PRS,O
NaN,tanong,NNC,O
NaN,gng,NNC,O
Sentence: 227,noura,NNC,O
Sentence: 228,tahimik,JJD,O
NaN,tawa,VBAF,O
NaN,nag,PRSP_CCP,O
NaN,alok,NNC,O
NaN,isa,PRI,O
NaN,pang,RBI_CCP,O
NaN,idea,NNC,O
Sentence: 229,po,RBS,O
NaN,ninyo,PRO_CCP,O
NaN,itpon,VBOF,O
NaN,mga,DTCP,O
NaN,mkin,FW,O
NaN,tuwa,VBTF,O
NaN,kay,DTP,O
NaN,sopresa,NNC_CCP,O
NaN,tanggap,VBTF,O
NaN,di,RBF,O
NaN,sil,NNCA,O
NaN,interesado,NNC,O
Sentence: 230,tabi,VBAF,O
NaN,diyan,PRL,O
NaN,nil,VBOF,O
NaN,sabay,RBD,O
NaN,tulak,RBD,O
NaN,kay,DTP,O
NaN,bishu,NNP,O
Sentence: 231,dalhin,VBOF,O
NaN,mo,PRS,O
Sentence: 232,silbi,NNC,O
NaN,mkin,NNC,O
NaN,mo,PRS,O
Sentence: 233,galt,FW,O
NaN,galt,FW,O
NaN,diin,VBW,O
NaN,kuyom,FW,Humans_Body
NaN,bishu,FW,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kamao,NNC,Humans_Body
NaN,mamuti,VBW,O
NaN,mga,DTCP,O
Sentence: 234,balik,VBAF,O
NaN,siy,FW,O
NaN,lambak,NNC,Natural_Environment
NaN,determinado,RBD_CCP,O
NaN,alis,VBOF,O
NaN,bundok,NNC,Natural_Environment
NaN,basura,NNC,Objects
NaN,gawin,VBOF,O
NaN,ito,PRO_CCP,O
NaN,nag,VBTS,O
NaN,iisa,PRI,O
Sentence: 235,ulat,VBTS,O
NaN,siy,NNC,O
Sentence: 236,kila,JJD,O
NaN,kilabot,NNC,O
NaN,halimaw,NNC,Animals
NaN,bundok,NNC,Natural_Environment
NaN,basura,NNC,Objects
NaN,kanta,RBD,O
NaN,kanta,NNC_CCP,O
NaN,punta,RBL,O
NaN,baryo,NNC,Urban_Environment
NaN,halimaw,NNC,Animals
NaN,ako,PRS,Humans_Body
NaN,basura,NNC_CCP,Objects
NaN,halimaw,NNC,Animals
NaN,laki,JJD,O
NaN,nakatatkot,VBTR,O
NaN,halimaw,NNC,Animals
NaN,mga,DTCP,O
NaN,lamok,NNC,Animals
NaN,langaw,NNC,Animals
NaN,itim,JJD,O
NaN,daga,NNC,Animals
NaN,alam,VBS,O
NaN,mo,PRS,O
Sentence: 237,kasa,JJD,O
NaN,kasma,NNC,O
NaN,nangwawasak,RBN,O
NaN,saanman,PRQ,O
NaN,ako,PRS,Humans_Body
NaN,punta,VBAF,O
Sentence: 238,hindi,RBF,O
NaN,takt,FW,O
NaN,halimaw,FW,Animals
NaN,bishu,FW,O
Sentence: 239,di,RBF,O
NaN,kita,NNC,O
NaN,papayagang,RBD_CCP,O
NaN,kalat,VBW,O
NaN,ligid,JJD,O
NaN,sigaw,NNC,O
Sentence: 240,kya,PRS,O
NaN,kang,PRS_CCP,O
NaN,pigil,VBOF,O
NaN,mkin,NNC,O
Sentence: 241,simula,VBTS,O
NaN,siyng,FW,O
NaN,hugot,VBAF,O
NaN,basura,JJD,Objects
NaN,tagiliran,NNC,Humans_Body
NaN,basura,NNC_CCP,Objects
NaN,halimaw,NNC,Animals
NaN,suksok,VBOF,O
NaN,kaniya,PRSP_CCP,O
NaN,mkin,NNC,O
Sentence: 242,daklot,VBAF,O
NaN,siy,FW,O
NaN,suksok,VBTR,O
NaN,daklot,FW,O
NaN,suksok,FW,O
NaN,gaano,PRC,O
NaN,rami,PRI,O
NaN,basura,NNC,Objects
NaN,kaniya,PRSP_CCP,O
NaN,daklot,VBTR,O
NaN,hindi,RBF,O
NaN,bawas,VBTR,O
Sentence: 243,di,RBF,O
NaN,tagal,VBTS,O
NaN,napgod,FW,O
NaN,bishu,FW,O
Sentence: 244,luhod,VBTS,O
NaN,siy,FW,O
NaN,malpit,FW,O
NaN,nang,RBW,O
NaN,suko,VBAF,O
Sentence: 245,maya,RBW,Animals
NaN,maya,RBW,Animals
NaN,rinig,VBTS,O
NaN,papalapt,VBTF,O
NaN,mga,DTCP,O
NaN,tinig,NNC,O
NaN,bishu,NNC,O
Sentence: 246,tingala,VBAF,O
NaN,siy,FW,O
NaN,taumbayan,FW,Humans_Body
NaN,patung,FW,O
NaN,kaniya,PRSP,O
Sentence: 247,nil,FW,O
NaN,halimaw,FW,Animals
NaN,tanto,VBTS,O
NaN,nilng,FW,O
NaN,kilos,VBAF,O
Sentence: 248,bigay,VBTS,O
NaN,bgong,JJD_CCP,O
NaN,lakas,NNC,O
NaN,kay,DTP,O
NaN,bishu,FW,O
NaN,kanilng,FW,O
NaN,dati,NNC,O
Sentence: 249,bilis,RBD,O
NaN,siyng,RBD_CCP,O
NaN,tindig,VBAF,O
NaN,turo,VBTS,O
NaN,kanil,NNC,O
Sentence: 250,tahimik,JJD,O
NaN,po,RBS,O
NaN,kay,PRQ_CCP,O
NaN,punta,VBAF,O
NaN,likuran,JJD,Humans_Body
NaN,basura,NNC_CCP,Objects
NaN,halimaw,NNC,Animals
NaN,hugot,VBAF,O
NaN,basura,NNC,Objects
NaN,nang,RBW,O
NaN,di,RBF,O
NaN,malay,VBTR,O
Sentence: 251,kita,VBTS,O
NaN,taumbayan,RBD,Humans_Body
NaN,lagay,VBAF,O
NaN,basura,NNC,Objects
NaN,mkin,RBD,O
NaN,bilis,RBD,O
NaN,kilos,VBAF,O
Sentence: 252,mga,DTCP,O
NaN,bat,NNC,Objects
NaN,dala,VBTS,O
NaN,mga,DTCP,O
NaN,pusa,NNC,Animals
NaN,layas,VBOF,O
NaN,mga,DTCP,O
NaN,daga,NNC,Animals
Sentence: 253,tulo,VBTR,O
NaN,tulong,NNC,O
NaN,wakas,RBW,O
NaN,simula,VBTS_CCP,O
NaN,liit,VBAF,O
NaN,basura,NNC_CCP,Objects
NaN,halimaw,NNC,Animals
Sentence: 254,huli,RBW,O
NaN,sigaw,VBTS,O
NaN,sakit,NNC,O
NaN,ako,PRS,Humans_Body
NaN,basura,NNC_CCP,Objects
NaN,halimaw,NNC,Animals
NaN,liit,JJD,O
NaN,takót,NNC,O
NaN,halimaw,NNC,Animals
Sentence: 255,mga,DTCP,O
NaN,langaw,NNC,Animals
NaN,lamok,NNC,Animals
NaN,punta,VBTS,O
NaN,itim,JJD,O
NaN,daga,NNC,Animals
Sentence: 256,sina,DTPP,O
Sentence: 257,caker,FW,O
NaN,panadero,NNC,Humans_Body
Sentence: 258,redwood,FW,O
NaN,karpintero,NNC,Humans_Body
NaN,gng,NNC,O
Sentence: 259,noura,FW,O
NaN,tuloy,RBD,O
Sentence: 260,kara,RBW,O
NaN,ilang,PRQ_CCP,O
NaN,oras,NNC,Objects
NaN,tangi,JJD_CCP,O
NaN,payat,JJD,O
NaN,liit,JJD,O
NaN,halimaw,NNC,Animals
NaN,ntir,NNC,O
Sentence: 261,inilgay,VBTS,O
NaN,kaniya,PRSP_CCP,O
NaN,mkin,FW,O
NaN,tik,FW,O
NaN,klik,FW,O
NaN,klak,FW,O
NaN,tuluyan,RBD,O
NaN,nang,RBD,O
NaN,laho,RBD,O
NaN,basura,NNC_CCP,Objects
NaN,halimaw,NNC,Animals
Sentence: 262,ugong,VBAF,O
NaN,gumiwang,VBAF,O
NaN,mkin,NNC,O
Sentence: 263,putok,VBAF,O
NaN,sabog,VBTS,O
NaN,mga,DTCP,O
NaN,hanga,JJD,O
NaN,hanga,RBW,O
NaN,bagay,NNC,Objects
Sentence: 264,saya,JJD_CCP,Objects
NaN,humiyaw,VBAF,O
NaN,salamat,VBTS,O
NaN,kay,DTP,O
NaN,bishu,NNP,O
Sentence: 265,di,RBF,O
NaN,magagawa,VBTF,O
NaN,wala,VBN,O
NaN,nil,NNCA,O
Sentence: 266,di,RBF,O
NaN,rin,RBI,O
NaN,po,RBS,O
NaN,magagawa,VBTF,O
NaN,kay,DTP,O
NaN,tugon,NNC,O
Sentence: 267,dada,VBTF,O
NaN,kay,DTP,O
NaN,baryo,NNC,Urban_Environment
NaN,bubble,NNC,Objects
NaN,hill,FW,Natural_Environment
NaN,kita,VBTF,O
NaN,ninyo,PRP,O
NaN,mkin,FW,O
NaN,bishu,FW,O
NaN,gitna,JJD,O
NaN,liwasan,NNC,O
Sentence: 268,araw,RBW,Natural_Environment
NaN,araw,RBW,Natural_Environment
NaN,dala,VBTR,O
NaN,taumbayan,NNC,Humans_Body
NaN,basura,NNC,Objects
NaN,mangha,NNC,O
NaN,mangha,NNC,O
NaN,bago,JJD_CCP,O
NaN,bagay,NNC,Objects
NaN,di,RBF,O
NaN,balik,VBTS,O
NaN,bundok,NNC,Natural_Environment
NaN,basura,NNC,Objects
Sentence: 269,wakas,RBW,O
Sentence: 270,lipad,VBTS,O
NaN,batubato,NNC,Natural_Environment
Sentence: 271,hindi,RBF,O
NaN,langoy,VBTS,O
NaN,batubato,NNC,Natural_Environment
Sentence: 272,kaka,VBTR,O
NaN,batubato,NNC,Natural_Environment
Sentence: 273,hindi,RBF,O
NaN,nakangunguya,VBTS,O
NaN,batubato,NNC,Natural_Environment
Sentence: 274,lakad,VBTS,O
NaN,batubato,NNC,Natural_Environment
Sentence: 275,hindi,RBF,O
NaN,gapang,RBD_CCP,O
NaN,batubato,NNC,Natural_Environment
Sentence: 276,tuntong,JJD_CCP,O
NaN,batubato,NNC,Natural_Environment
NaN,sanga,NNC,Natural_Environment
NaN,puno,NNC,O
Sentence: 277,hindi,RBF,O
NaN,kapit,VBTR,O
NaN,batubato,NNC,Natural_Environment
NaN,sanga,NNC,Natural_Environment
NaN,puno,NNC,O
Sentence: 278,hindi,RBF,O
NaN,kaya,RBD_CCP,O
NaN,gawin,VBOF,O
NaN,batubato,NNC,Natural_Environment
Sentence: 279,mabilisang,JJD_CCP,O
NaN,pulo,VBW,Natural_Environment
NaN,ganap,VBOF,O
NaN,quality,FW,O
NaN,assurance,FW,O
NaN,control,FW,O
NaN,samahan,NNC,O
NaN,mga,DTCP,O
NaN,patak,NNC,O
NaN,tubig,NNC,Natural_Environment
NaN,lapit,JJD,O
NaN,nang,RBW,O
NaN,singaw,VBAF,Humans_Body
NaN,sanhi,JJD,O
NaN,iba,PRI_CCP,O
NaN,kadahilanan,NNC,O
Sentence: 280,kate,JJD,Humans_Body
NaN,puno,NNC,O
NaN,konseho,NNC,Humans_Body
NaN,galit,NNC,O
NaN,galit,NNC,O
Sentence: 281,takot,VBTR,O
NaN,mga,DTCP,O
NaN,miyembro,NNC,Humans_Body
NaN,kaniya,PRSP_CCP,O
NaN,galit,NNC,O
NaN,sanhi,NNC,O
NaN,tsunami,NNC,Natural_Environment
Sentence: 282,lubos,JJCS,O
NaN,baba,JJD,O
NaN,tubig,NNC,Natural_Environment
NaN,lawa,NNC,O
NaN,taho,NNC_CCP,Objects
NaN,taon,NNC,O
Sentence: 283,tili,VBTR,O
NaN,ganito,PRC_CCP,O
NaN,antas,NNC,O
NaN,tubig,NNC,Natural_Environment
NaN,taglamig,NNC,Natural_Environment
NaN,lang,RBI,O
NaN,dati,VBW,O
NaN,tagtuyot,NNC,Natural_Environment
NaN,wika,NNC,O
NaN,halo,JJD_CCP,O
NaN,aalala,NNC,O
Sentence: 284,laman,VBW,O
NaN,sanhi,NNC,O
NaN,ubos,NNC,O
NaN,tubig,NNC,Natural_Environment
NaN,mga,DTCP,O
NaN,tagahatid,NNC,Humans_Body
Sentence: 285,tayo,PRP_CCP,Humans_Body
NaN,kilos,VBAF,O
NaN,utos,NNC,O
NaN,kate,NNC,Humans_Body
Sentence: 286,kilos,VBAF,O
NaN,simulan,VBOF,O
NaN,misyon,NNC,O
Sentence: 287,kate,JJD,Humans_Body
NaN,mga,DTCP,O
NaN,patak,NNC,O
NaN,alis,VBAF,O
NaN,sakay,NNC,O
NaN,mga,DTCP,O
NaN,bote,NNC,Objects
NaN,tubig,NNC,Natural_Environment
NaN,punta,RBL,O
NaN,mga,DTCP,O
NaN,bahay,NNC,Urban_Environment
Sentence: 288,natagpuan,VBTS,O
NaN,isa,PRI_CCP,O
NaN,bata,JJD_CCP,Humans_Body
NaN,babae,NNC,Humans_Body
NaN,ligo,VBTR,O
NaN,batya,NNC_CCP,Objects
NaN,puno,JJD,O
NaN,tubig,NNC,Natural_Environment
NaN,sabon,NNC,Objects
Sentence: 289,bata,JJD,Humans_Body
NaN,laro,VBTR,O
NaN,sabon,NNC,Objects
NaN,habang,RBW,O
NaN,tuloy,RBD,O
NaN,daloy,VBTR_VBAF,O
NaN,tubig,NNC,Natural_Environment
NaN,sahig,NNC,Urban_Environment
Sentence: 290,buo,PRI_CCP,O
NaN,lugar,NNC,Natural_Environment
NaN,puno,VBTS,O
NaN,saya,VBTR,Objects
NaN,tubig,NNC,Natural_Environment
Sentence: 291,mali,JJD,O
NaN,iyan,PRO,O
NaN,saya,NNC_CCP,Objects
NaN,tubig,NNC,Natural_Environment
NaN,ito,PRO_CCP,O
NaN,hinto,VBW,O
NaN,kate,NNC,Humans_Body
Sentence: 292,tawag,VBOF,O
NaN,kate,JJD,Humans_Body
NaN,mga,DTCP,O
NaN,kasamahang,JJD_CCP,O
NaN,patak,NNC,O
NaN,inutusang,VBTS_CCP,O
NaN,langoy,VBAF,O
NaN,lapit,JJD,O
NaN,bata,NNC,Humans_Body
NaN,itoy,RBM,O
NaN,ginaw,VBOF,O
NaN,tuluyang,RBD_CCP,O
NaN,sara,VBOF,O
NaN,gripo,NNC,Objects
Sentence: 293,sara,VBOF,O
NaN,ba,RBI,O
NaN,bata,JJD,Humans_Body
NaN,gripo,NNC,Objects
NaN,hindi,RBF,O
NaN,tunay,NNC,O
NaN,binuksan,VBOF,O
NaN,gripo,NNC,Objects
NaN,init,JJD,O
NaN,tubig,NNC,Natural_Environment
NaN,lalo,JJCC_CCP,O
NaN,saya,VBTS,Objects
NaN,tubig,NNC,Natural_Environment
Sentence: 294,ting,PRP_CCP,O
NaN,isip,VBW,O
NaN,bago,JJD_CCP,O
NaN,solusyon,NNC,O
Sentence: 295,kate,NNC,Humans_Body
Sentence: 296,tuloy,VBTS,O
NaN,kate,JJN,Humans_Body
NaN,misyon,NNC,O
NaN,makarating,VBW,O
NaN,dulo,JJD,O
NaN,gripo,NNC,Objects
NaN,kabit,JJD,O
NaN,hos,NNC,O
Sentence: 297,natagpuan,VBTS,O
NaN,isa,PRI_CCP,O
NaN,lalaki,NNC,Humans_Body
NaN,hugas,VBTR,O
NaN,kotse,NNC,Transportation
NaN,gamit,VBS,Objects
NaN,hos,FW,O
NaN,tubig,NNC,Natural_Environment
Sentence: 298,hos,FW,O
NaN,todo,VBTS,O
Sentence: 299,inuubos,VBTR,O
NaN,tubig,NNC,Natural_Environment
NaN,kaniya,PRSP_CCP,O
Sentence: 300,isa,PRI_CCP,O
NaN,saya,NNC_CCP,Objects
NaN,naman,RBI,O
NaN,tubig,NNC,Natural_Environment
Sentence: 301,natin,PRP,Humans_Body
NaN,siya,PRS_CCP,O
NaN,pigil,VBOF,O
Sentence: 302,kate,NNC,Humans_Body
Sentence: 303,inutusan,VBOF,O
NaN,kate,FW,Humans_Body
NaN,kaniya,PRSP_CCP,O
NaN,pangkat,NNC,Humans_Body
NaN,kapit,VBW,O
NaN,kapit,JJD,O
NaN,nang,RBW,O
NaN,higpit,JJCC,O
Sentence: 304,pigil,VBOF,O
NaN,agos,NNC,O
NaN,tubig,NNC,Natural_Environment
NaN,pasabugin,RBD,O
NaN,sara,VBOF,O
NaN,gripo,NNC,Objects
Sentence: 305,kaunti,JJD,O
NaN,tubig,NNC,Natural_Environment
NaN,tulo,VBAF,O
NaN,hos,NNCA,O
NaN,muntik,RBD,O
NaN,ito,PRO_CCP,O
NaN,sabog,VBAF,O
Sentence: 306,sara,VBOF,O
NaN,ba,RBI,O
NaN,lalaki,NNC,Humans_Body
NaN,gripo,NNC,Objects
Sentence: 307,hindi,RBF,O
NaN,ilang,PRQ_CCP,O
NaN,saglit,RBW,O
NaN,mang,RBI_CCP,O
NaN,daloy,VBAF,O
NaN,dami,PRI_CCP,O
NaN,tubig,NNC,Natural_Environment
Sentence: 308,ting,PRP_CCP,O
NaN,hanap,VBW,O
NaN,kate,JJD,Humans_Body
Sentence: 309,tuloy,VBTS,O
NaN,lakbay,NNC,Transportation
NaN,makarating,VBW,O
NaN,isa,PRI_CCP,O
NaN,tubig,NNC,Natural_Environment
NaN,bukid,NNC,Natural_Environment
Sentence: 310,isa,PRI_CCP,O
NaN,saka,NNC,O
NaN,gamit,VBTR_VBAF,Objects
NaN,hos,FW,O
NaN,dilig,FW,O
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,tanim,NNC,O
NaN,todo,JJD,O
NaN,habang,RBW,O
NaN,nakikipagkwentuhan,VBTR,O
NaN,kaniya,PRSP_CCP,O
NaN,kaibigan,NNC,Humans_Body
Sentence: 311,dami,JJD_CCP,O
NaN,tubig,NNC,Natural_Environment
NaN,saya,VBTS_CCP,Objects
NaN,natin,PRP,Humans_Body
NaN,siya,PRS_CCP,O
NaN,pigil,VBOF,O
NaN,kate,NNC,Humans_Body
Sentence: 312,inutusan,VBOF,O
NaN,kate,FW,Humans_Body
NaN,kaniya,PRSP_CCP,O
NaN,mga,DTCP,O
NaN,kasama,NNC,O
NaN,punta,VBOF,O
NaN,laki,JJD_CCP,O
NaN,gripo,NNC,Objects
NaN,sara,VBOF,O
Sentence: 313,pinagtulung,VBRF_CCP,O
NaN,tulungan,VBTF_VBOF,O
NaN,pihit,VBOF,O
NaN,laki,JJD_CCP,O
NaN,gripo,NNC,Objects
Sentence: 314,awa,VBTS,O
NaN,ba,RBI,O
NaN,sara,VBW,O
NaN,laki,JJD_CCP,O
NaN,gripo,NNC,Objects
Sentence: 315,hindi,RBF,O
Sentence: 316,awa,VBTS,O
NaN,man,RBI,O
NaN,galaw,VBW,O
NaN,hawak,VBOF,O
NaN,kaunti,PRI,O
NaN,hindi,RBF,O
NaN,rin,RBI,O
NaN,sara,VBTS,O
Sentence: 317,bumgasak,VBTR_VBAF,O
NaN,sahig,NNC,Urban_Environment
Sentence: 318,pagod,JJD,O
NaN,pagod,NNC,O
NaN,una,JJN_CCP,O
NaN,hulog,VBTS,O
Sentence: 319,hinga,VBTF_VBAF,O
NaN,muna,RBI,O
NaN,ako,PRS,Humans_Body
NaN,sandali,RBW,O
NaN,damuhan,NNC,Natural_Environment
Sentence: 320,pagod,JJD,O
NaN,ako,PRS,Humans_Body
Sentence: 321,habang,RBW,O
NaN,higa,VBTS,O
NaN,damuhan,NNC,Natural_Environment
NaN,ramdam,VBTS,O
NaN,tindi,RBD,O
NaN,sikat,RBD,O
NaN,araw,RBW,Natural_Environment
NaN,hindi,RBF,O
NaN,tag,FW,Objects
NaN,init,NNC,O
NaN,tao,NNC_CCP,O
Sentence: 322,mayroong,VBH_CCP,O
NaN,anda,JJD_CCP,O
NaN,isip,VBTS,O
NaN,kate,NNC,Humans_Body
Sentence: 323,dali,VBTS,O
NaN,siya,PRS_CCP,O
NaN,singaw,VBAF,Humans_Body
NaN,hina,VBAF,O
